Handle,ObjType,TextString,Layer,TextHeight
AFF7CE,MText,"{\fArial Narrow|b0|i1|c0|p34;Old Cutblock}",T-TEXT,9.999999999999913
AFF7CF,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;10cm Pine \P& Willows \P(Regrowth)}",T-BUSH-T,9.999999999999913
AFFD22,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.994493899999929
AFFD24,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw}",T-WATER-T,9.994493899999929
AFFD27,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Intermittent Watercourse\P0.4 Deep\P0.16 Wide}",T-WATER-T,9.994493899999929
AFFD62,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Intermittent Watercourse\P0.4 Deep\P0.16 Wide}",T-WATER-T,9.994493899999929
AFFFA4,DBText,"229",T-TIE-T,9.994493899999933
B001C3,DBText,"214",T-TIE-T,9.994493899999933
B00202,DBText,"27",T-TIE-T,9.994493899999933
B00204,DBText,"193",T-TIE-T,9.994493899999933
B0023E,MText,"{\fArial Narrow|b0|i1|c0|p34;N.-S. 1/4 Line}",L-SECQ,9.994493899999929
B00253,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Creek\P5.0 Wide\P(Not Located by Ray Northern) }",T-WATER-T,9.994493899999929
B0043B,DBText,"99",T-TIE-T,9.994493899999933
B0043D,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Ephemeral Draw\P5.0 Wide\P(Not Located by Ray Northern)}",T-WATER-T,9.994493899999929
B00696,DBText,"63.1",L-BD,11.993392679999932
B00697,DBText,"112.9",L-BD,11.993392679999932
B00AB6,MText,"{\H1.00053x;FC667F 1000.03*}",L-BD,9.985540279908907
B00ABA,MText,"{\H1.00053x;FC667E 1000.03*}",L-BD,9.985540279908907
B00ABB,MText,"{\H1.00053x;FC667D 1000.03*}",L-BD,9.985540279908907
B00ABC,MText,"{\H1.00053x;FC667C 1000.03*}",L-BD,9.985540279908907
B00ABD,MText,"{\H1.00053x;FC667B 1000.03*}",L-BD,9.985540279908907
B00ABE,MText,"{\H1.00053x;FC667A 1000.03*}",L-BD,9.985540279908907
B019E0,MText,"\pxqc;{\fArial Narrow|b0|i1|c0|p34;Intermittent Watercourse\P5.0 Wide}",T-WATER-T,9.994493899999929
B03EA0,MText,"Twp. 60",D-TXT,55.96916583999974
B03EA1,MText,"Twp. 61",D-TXT,55.96916583999974
B040A8,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B053A2,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B053A3,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B053A4,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B053A5,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B053A6,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B053A7,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B061A8,MText,"\pxqc;HWN Energy\P102/16-16",ABADATA-DRILL-T,39.99999999999974
B06222,MText,"\pxqc;Sprocket\P16-16",DRILL-T,39.99999999999974
B06410,MText,"\pxqc;Sprocket\P14-16",ABADATA-DRILL-T,39.99999999999974
B0641E,MText,"\pxqc;Sprocket\P9-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B06421,MText,"\pxqc;Sprocket\P10-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B06431,MText,"\pxqc;Sprocket\P3-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B06433,MText,"\pxqc;Paramount\P102/3-16 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B06436,MText,"\pxqc;Sprocket\P102/5-15 (DD)",DRILL-T,39.99999999999974
B06623,MText,"\pxqc;HWN\P1-9",DRILL-T,39.99999999999974
B0662E,MText,"\pxqc;Sprocket\P12-9",DRILL-T,39.99999999999974
B0667F,MText,"\pxqc;16-9 (Abd.)",DRILL-T,39.99999999999974
B06872,MText,"\pxqc;Sprocket\P9-9 (Abd.)",ABADATA-DRILL-T,39.99999999999974
B06873,MText,"\pxqc;10-4\P (Abd.)",DRILL-T,39.99999999999974
B06881,MText,"\pxqc,t5;HWN\P13-4 (HZ)",DRILL-T,39.99999999999974
B06883,MText,"\pxqc,t5;HWN\P12-4 (HZ)",DRILL-T,39.99999999999974
B06884,MText,"\pxqc,t5;HWN\P5-4 (HZ)",DRILL-T,39.99999999999974
B06887,MText,"\pxqc;3-4\P (Abd.)",DRILL-T,39.99999999999974
B06A75,MText,"\pxqc;Rok\P102/3-4",DRILL-T,39.99999999999974
B078F2,DBText,"2246.8",L-BD,39.97797559999976
B078F4,DBText,"2081.6",L-BD,39.97797559999976
B078F6,DBText,"440.5",L-BD,39.97797559999976
B078F8,DBText,"504.6",L-BD,39.97797559999976
B078FA,DBText,"1618.9",L-BD,39.97797559999976
B07AEE,DBText,"2978.9",L-BD,39.97797559999976
B07AF2,DBText,"371.3",L-BD,39.97797559999976
B07AF4,DBText,"923.5",L-BD,39.97797559999976
B07AF6,DBText,"4627.8",L-BD,39.97797559999976
B07AF8,DBText,"4010.5",L-BD,39.97797559999976
B07AFA,DBText,"2977.5",L-BD,39.97797559999976
B07AFC,DBText,"1027.4",L-BD,39.97797559999976
B07B02,MText,"\pxqc;9-32 (DD) (Abd.)",ABADATA-DRILL-T,39.97797559999975
B07B04,MText,"\pxqc;Paramount\P16-33 (HZ)",ABADATA-DRILL-T,39.97797559999975
B07B06,MText,"\pxqc;8-5 \P(Abd.)",ABADATA-DRILL-T,39.99999999999974
B07D2E,MText,"357.3",L-BD,39.97797559999975
B07DDC,MText,"Twp. 60",D-TXT,55.96916583999974
B07DDD,MText,"Twp. 61",D-TXT,55.96916583999974
B07DDE,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B07E0F,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B07E10,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B07E11,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B07E13,MText,"100m GAS BUFFER",AS-TARGET-GAS,27.98458291999987
B07E5F,MText,"\pxqc,t5;HWN\P5-4 (HZ)",DRILL-T,39.99999999999974
B07E62,MText,"\pxqc;3-4\P (Abd.)",DRILL-T,39.99999999999974
B07E65,MText,"\pxqc;Rok\P102/3-4",DRILL-T,39.99999999999974
B07EC7,DBText,"2246.8",L-BD,39.97797559999976
B07ED6,MText,"\pxqc;9-32 (DD) (Abd.)",ABADATA-DRILL-T,39.97797559999975
B07ED8,MText,"\pxqc;Paramount\P16-33 (HZ)",ABADATA-DRILL-T,39.97797559999975
B07EDA,MText,"\pxqc;8-5 \P(Abd.)",ABADATA-DRILL-T,39.99999999999974
B08121,MText,"\pxqc;UNSURVEYED TERRITORY",L-UNS-T,63.964760959999445
